alnpos	freqnongap	info(bits)	ref_nt	info_rolling	freqnongap_rolling
905	1.0	1.64664066	905	1.6473827223809523	0.9936507933333333
906	1.0	0.94701842	906	1.6872227576190475	0.9936507933333333
907	1.0	1.64664066	907	1.704049392857143	0.9936507933333333
908	1.0	1.64664066	908	1.738426920952381	0.9936507933333333
909	1.0	2.0	909	1.7296812461904763	0.9936507933333333
910	0.93333333	2.0	910	1.7465078814285715	0.9936507933333333
911	0.93333333	1.62876767	911	1.7465078814285715	0.9936507933333333
912	1.0	2.0	912	1.7633345166666665	0.9936507933333333
913	1.0	2.0	913	1.7633345166666667	0.9936507933333333
914	1.0	2.0	914	1.780161151904762	0.9936507933333333
915	1.0	2.0	915	1.796987787142857	0.9936507933333333
916	1.0	2.0	916	1.8138144223809525	0.9936507933333333
917	1.0	2.0	917	1.8639564023809525	0.9936507933333333
918	1.0	2.0	918	1.8639564023809523	0.9936507933333333
919	1.0	0.5743948	919	1.8335799776190476	0.9873015871428572
920	1.0	2.0	920	1.8040855876190474	0.9809523809523808
921	1.0	2.0	921	1.7609623847619047	0.9841269842857142
922	1.0	2.0	922	1.735516911904762	0.9873015876190475
923	1.0	1.64664066	923	1.6956768766666666	0.9873015876190475
924	1.0	2.0	924	1.6956768766666666	0.9873015876190475
925	1.0	2.0	925	1.637059754761905	0.9873015876190475
926	1.0	2.0	926	1.6026822266666667	0.9873015876190475
927	1.0	2.0	927	1.5360355014285716	0.9873015876190475
928	1.0	1.64664066	928	1.4884164538095237	0.9460317461904763
929	0.86666667	1.00873574	929	1.4884164538095237	0.9047619047619048
930	0.86666667	1.38061781	930	1.556302415714286	0.9047619047619048
931	1.0	1.09441274	931	1.5219248876190477	0.9047619047619048
932	1.0	1.09441274	932	1.4949482442857143	0.9047619047619048
933	1.0	1.16335926	933	1.478121609047619	0.9047619047619048
934	1.0	2.0	934	1.4781216090476188	0.9047619047619048
935	1.0	0.76904044	935	1.4447957595238095	0.9047619047619048
936	1.0	1.27807191	936	1.4447957595238095	0.9047619047619048
937	1.0	0.60041877	937	1.3971767119047618	0.8634920633333333
938	0.13333333	1.0	938	1.3971767119047618	0.8634920633333333
939	0.13333333	2.0	939	1.3483469904761904	0.838095238095238
940	1.0	2.0	940	1.3787234152380952	0.8444444442857142
941	1.0	1.27807191	941	1.4082178052380951	0.8507936504761905
942	1.0	1.43349049	942	1.4163633928571429	0.8476190471428572
943	1.0	1.64664066	943	1.4594865957142855	0.8476190471428572
944	1.0	1.64664066	944	1.4824999957142857	0.8476190471428572
945	1.0	1.30015716	945	1.4656733604761905	0.8476190471428572
946	1.0	2.0	946	1.5242904823809522	0.8476190471428572
947	0.13333333	1.0	947	1.5409902804761904	0.8444444438095238
948	1.0	2.0	948	1.5726593904761905	0.8412698404761905
949	0.46666667	0.62121651	949	1.568139660952381	0.8793650785714284
950	1.0	1.64664066	950	1.5230742828571426	0.9174603166666666
951	1.0	2.0	951	1.478298760952381	0.9142857133333332
952	0.93333333	1.26547008	952	1.4676109109523812	0.9111111099999999
953	1.0	2.0	953	1.4945875542857143	0.9079365066666666
954	1.0	1.64664066	954	1.5114141895238096	0.9047619033333332
955	1.0	1.64664066	955	1.5105630947619046	0.9015872999999999
956	1.0	2.0	956	1.508193931904762	0.8984126966666666
957	0.93333333	1.62876767	957	1.490516201904762	0.8952380933333333
958	0.93333333	1.26547008	958	1.5213086142857144	0.9365079347619046
959	0.93333333	0.90508568	959	1.5044819790476192	0.9365079347619046
960	0.93333333	1.05362706	960	1.5431616923809524	0.96190476
961	0.93333333	1.05971404	961	1.5431616923809524	0.96190476
962	0.93333333	1.05362706	962	1.5254839623809524	0.9587301566666666
963	0.93333333	2.0	963	1.505755156190476	0.9587301566666666
964	0.93333333	2.0	964	1.5057551561904763	0.9555555533333333
965	0.93333333	1.62876767	965	1.5049040614285714	0.95238095
966	0.93333333	1.25040474	966	1.4935558023809523	0.9492063466666666
967	0.93333333	1.62876767	967	1.4935558023809523	0.9460317433333333
968	1.0	1.64664066	968	1.4636144847619048	0.9079365052380953
969	1.0	1.64664066	969	1.4799614542857145	0.9047619023809523
970	1.0	1.43349049	970	1.495279833809524	0.9015872995238096
971	1.0	1.64664066	971	1.4931421519047618	0.8984126966666667
972	0.93333333	1.62876767	972	1.519287028095238	0.8952380938095239
973	0.93333333	0.85116515	973	1.5457217604761904	0.8920634909523809
974	0.93333333	2.0	974	1.5270911147619048	0.8888888880952381
975	0.93333333	1.62876767	975	1.5073855504761906	0.882539681904762
976	0.93333333	1.40832722	976	1.5250632804761906	0.8444444438095238
977	0.93333333	2.0	977	1.5607582928571428	0.8063492057142858
978	0.13333333	1.0	978	1.5784360228571428	0.7650793647619047
979	0.86666667	1.60875644	979	1.5476436104761904	0.7238095233333333
980	0.86666667	1.22677165	980	1.5644702457142858	0.6825396819047619
981	0.86666667	1.00873574	981	1.561952499047619	0.6761904757142856
982	0.86666667	1.60875644	982	1.5318635085714287	0.6730158723809523
983	0.86666667	1.60875644	983	1.5495412385714284	0.6761904757142856
984	0.86666667	1.60875644	984	1.5611244571428569	0.679365079047619
985	0.8	1.58618315	985	1.5611244571428569	0.679365079047619
986	0.13333333	2.0	986	1.5337368090476189	0.679365079047619
987	0.13333333	2.0	987	1.5337368090476189	0.679365079047619
988	0.06666667	2.0	988	1.48186871	0.679365079047619
989	0.13333333	1.0	989	1.5118100276190476	0.7174603171428571
990	0.13333333	2.0	990	1.4947456609523808	0.72063492
991	0.86666667	1.38061781	991	1.5129354128571428	0.72063492
992	0.93333333	1.01477186	992	1.560138472857143	0.7269841261904761
993	1.0	2.0	993	1.5262306704761903	0.7333333323809524
994	1.0	1.09441274	994	1.544861316190476	0.7396825385714285
995	0.93333333	2.0	995	1.5466653266666666	0.7460317447619047
996	0.93333333	1.05362706	996	1.5073755928571428	0.7492063480952381
997	0.93333333	1.40832722	997	1.4905489576190476	0.7904761895238095
998	0.93333333	0.91076992	998	1.4316613033333334	0.831746030952381
999	0.93333333	1.62876767	999	1.3885381004761905	0.8761904752380952
1000	0.93333333	1.25040474	1000	1.3885381004761905	0.8761904752380952
1001	0.86666667	1.60875644	1001	1.3409190528571429	0.8761904752380952
1002	1.0	2.0	1002	1.3360359147619048	0.8507936495238096
1003	1.0	0.89669259	1003	1.3360359147619048	0.8507936495238096
1004	1.0	2.0	1004	1.2909705366666668	0.8476190461904762
1005	1.0	1.64664066	1005	1.3059188452380954	0.8444444428571429
1006	0.86666667	0.76109874	1006	1.2442123504761906	0.8444444428571429
1007	1.0	1.64664066	1007	1.2345713071428572	0.8444444428571429
1008	1.0	0.76335926	1008	1.2012370585714285	0.8444444428571429
1009	1.0	1.09441274	1009	1.2531051576190475	0.8444444428571429
1010	0.13333333	1.0	1010	1.2531051576190477	0.8444444428571429
1011	0.13333333	1.0	1011	1.28880017	0.8444444428571429
1012	0.33333333	1.27807191	1012	1.268540859047619	0.8412698395238094
1013	0.93333333	1.01477186	1013	1.268540859047619	0.8349206333333333
1014	0.93333333	1.05362706	1014	1.262084009047619	0.8285714271428571
1015	0.93333333	1.40832722	1015	1.262084009047619	0.8253968238095238
1016	0.93333333	0.70416361	1016	1.2341351223809525	0.8222222204761904
1017	0.93333333	0.85116515	1017	1.2360772100000001	0.8253968233333333
1018	0.93333333	0.708308	1018	1.2352261152380952	0.8222222199999999
1019	0.93333333	2.0	1019	1.2941137695238094	0.8190476166666666
1020	0.93333333	1.62876767	1020	1.3090620780952382	0.8158730133333333
1021	0.93333333	2.0	1021	1.3390033957142857	0.8539682514285714
1022	0.8	1.18331091	1022	1.3697958080952382	0.8952380928571428
1023	0.86666667	2.0	1023	1.4041733361904762	0.9269841247619046
1024	0.86666667	0.76109874	1024	1.425204940952381	0.9079365057142856
1025	0.93333333	2.0	1025	1.470270319047619	0.8825396804761904
1026	0.93333333	1.05971404	1026	1.4640676852380952	0.8857142838095238
1027	0.93333333	0.80188258	1027	1.4987975366666666	0.8888888871428571
1028	0.93333333	1.62876767	1028	1.53257553	0.8793650776190476
1029	0.93333333	2.0	1029	1.5717515495238097	0.8666666652380951
1030	0.93333333	1.40832722	1030	1.5717515495238097	0.8539682528571427
1031	0.93333333	1.62876767	1031	1.541810231904762	0.8158730147619047
1032	1.0	1.64664066	1032	1.541810231904762	0.819047618095238
1033	1.0	2.0	1033	1.5807001885714285	0.8285714276190477
1034	0.53333333	1.45643556	1034	1.5375769857142858	0.8349206338095237
1035	0.4	2.0	1035	1.5965722838095238	0.8412698399999999
1036	1.0	1.27807191	1036	1.5965722838095238	0.8444444433333332
1037	1.0	1.43349049	1037	1.5982246028571432	0.8476190466666667
1038	0.73333333	1.56050301	1038	1.594663260952381	0.85079365
1039	0.66666667	1.53100441	1039	1.5955143557142857	0.8539682533333333
1040	0.66666667	2.0	1040	1.551785982857143	0.8571428566666667
1041	0.13333333	1.0	1041	1.563134241904762	0.86031746
1042	1.0	2.0	1042	1.5538353285714288	0.8634920633333333
1043	1.0	2.0	1043	1.5706619638095238	0.8634920633333333
1044	1.0	1.09441274	1044	1.5538353285714284	0.8634920633333333
1045	1.0	2.0	1045	1.562892714285714	0.8857142857142856
1046	1.0	2.0	1046	1.546066079047619	0.9142857142857143
1047	1.0	1.09441274	1047	1.5471177576190474	0.9142857142857143
1048	1.0	0.7270944	1048	1.574094400952381	0.9142857142857143
1049	1.0	1.64664066	1049	1.578196193809524	0.926984127142857
1050	1.0	1.08170417	1050	1.583702681904762	0.9428571428571428
1051	1.0	1.64664066	1051	1.5668760466666667	0.9587301585714285
1052	1.0	1.43349049	1052	1.597668459047619	1.0
1053	1.0	2.0	1053	1.5578284238095237	1.0
1054	1.0	1.64664066	1054	1.5578284238095237	1.0
1055	1.0	1.64664066	1055	1.5841249914285715	1.0
1056	1.0	1.64664066	1056	1.5841249914285715	1.0
1057	1.0	1.30015716	1057	1.567298356190476	1.0
1058	1.0	2.0	1058	1.6104215590476192	1.0
1059	1.0	1.64664066	1059	1.6710361114285717	1.0
1060	1.0	1.64664066	1060	1.6878627466666667	1.0
1061	1.0	1.64664066	1061	1.7315911195238096	1.0
1062	1.0	1.64664066	1062	1.748417754761905	1.0
1063	1.0	1.16335926	1063	1.7585677628571428	1.0
1064	1.0	2.0	1064	1.7417411276190475	1.0
1065	1.0	1.64664066	1065	1.741741127619048	1.0
1066	1.0	2.0	1066	1.758567762857143	1.0
1067	1.0	1.64664066	1067	1.7585677628571428	1.0
1068	1.0	2.0	1068	1.7649169690476192	1.0
1069	1.0	2.0	1069	1.7480903338095237	1.0
1070	1.0	2.0	1070	1.737940325714286	1.0
1071	1.0	2.0	1071	1.7379403257142858	1.0
1072	1.0	2.0	1072	1.7379403257142858	1.0
1073	1.0	1.64664066	1073	1.7214411114285715	1.0
1074	1.0	1.64664066	1074	1.7444545114285717	1.0
1075	1.0	1.64664066	1075	1.7444545114285717	1.0
1076	1.0	2.0	1076	1.7612811466666667	1.0
1077	1.0	1.64664066	1077	1.7444545114285712	1.0
1078	1.0	1.43349049	1078	1.7612811466666665	1.0
1079	1.0	1.64664066	1079	1.6906224938095238	0.9968253966666667
1080	1.0	1.43349049	1080	1.6729447638095238	0.9936507933333333
1081	1.0	1.64664066	1081	1.5813174138095238	0.99047619
1082	1.0	1.64664066	1082	1.563639683809524	0.9873015866666667
1083	1.0	1.30015716	1083	1.545961953809524	0.9841269833333334
1084	1.0	1.64664066	1084	1.5451108590476192	0.98095238
1085	1.0	2.0	1085	1.5619374942857143	0.9396825385714285
1086	1.0	2.0	1086	1.531145081904762	0.8984126971428572
1087	1.0	1.64664066	1087	1.4835260342857144	0.8571428557142857
1088	1.0	2.0	1088	1.481722023809524	0.8507936495238096
1089	0.93333333	0.51616829	1089	1.4792042771428573	0.8444444433333332
1090	0.93333333	1.62876767	1090	1.4774002666666668	0.8380952371428572
1091	0.93333333	0.07582565	1091	1.5043769100000002	0.831746030952381
1092	0.93333333	1.62876767	1092	1.4475562328571427	0.8253968247619048
1093	0.93333333	1.62876767	1093	1.40538757	0.8190476185714287
1094	0.93333333	1.62876767	1094	1.4016015223809524	0.8126984123809523
1095	0.13333333	2.0	1095	1.3338634457142855	0.8063492061904762
1096	0.13333333	1.0	1096	1.2721616457142857	0.8
1097	0.13333333	1.0	1097	1.2721616457142857	0.8
1098	0.86666667	1.60875644	1098	1.288988280952381	0.7968253966666667
1099	0.86666667	1.38061781	1099	1.271310550952381	0.7936507933333333
1100	0.86666667	1.60875644	1100	1.3242914738095237	0.7936507933333333
1101	0.86666667	2.0	1101	1.2969038257142858	0.7936507933333333
1102	0.86666667	0.45340644	1102	1.3708534457142858	0.7936507933333333
1103	0.86666667	0.76109874	1103	1.3603562814285715	0.7936507933333333
1104	0.86666667	1.22065016	1104	1.3498591171428571	0.7936507933333333
1105	0.86666667	0.22414105	1105	1.3498591171428571	0.7936507933333333
1106	0.86666667	0.7042622	1106	1.3216842228571428	0.8317460314285715
1107	1.0	2.0	1107	1.3693032704761905	0.8698412695238095
1108	0.93333333	2.0	1108	1.3992445880952382	0.9079365076190475
1109	0.93333333	1.62876767	1109	1.4001975038095238	0.9111111104761904
1110	0.93333333	1.62876767	1110	1.3963660442857144	0.9174603166666667
1111	0.93333333	1.05362706	1111	1.41499669	0.9238095228571429
1112	0.93333333	1.62876767	1112	1.349507196190476	0.930158729047619
1113	0.93333333	1.40832722	1113	1.3794261357142856	0.9365079352380952
1114	0.93333333	1.40832722	1114	1.4384214338095238	0.9428571414285715
1115	0.93333333	1.62876767	1115	1.4356932957142856	0.9492063476190477
1116	0.93333333	1.40832722	1116	1.4932813642857143	0.9555555538095238
1117	0.93333333	2.0	1117	1.5549831642857144	0.96190476
1118	0.93333333	1.62876767	1118	1.538156529047619	0.96190476
1119	0.93333333	1.62876767	1119	1.538156529047619	0.9650793633333333
1120	1.0	1.30015716	1120	1.5390076238095236	0.9682539666666666
1121	1.0	2.0	1121	1.5398587185714285	0.9714285699999999
1122	1.0	0.62472063	1122	1.5680974614285716	0.9746031733333334
1123	1.0	1.08170417	1123	1.5689485561904761	0.9777777766666667
1124	1.0	2.0	1124	1.5802968152380952	0.98095238
1125	1.0	1.16335926	1125	1.5498545876190475	0.9841269833333334
1126	1.0	1.43349049	1126	1.5405556742857143	0.9873015866666667
1127	1.0	2.0	1127	1.5417539252380952	0.99047619
1128	1.0	1.64664066	1128	1.5073763971428573	0.9936507933333333
1129	1.0	2.0	1129	1.4755817176190476	0.9968253966666667
1130	1.0	1.64664066	1130	1.4662828042857143	1.0
1131	1.0	1.64664066	1131	1.4827820185714284	1.0
1132	1.0	1.64664066	1132	1.449456169047619	1.0
1133	1.0	1.64664066	1133	1.514945662857143	1.0
1134	1.0	1.64664066	1134	1.5155508328571428	1.0
1135	1.0	0.76904044	1135	1.4885741895238096	1.0
1136	1.0	1.43349049	1136	1.5284142247619048	1.0
1137	1.0	1.43349049	1137	1.5553908680952382	1.0
1138	1.0	1.27807191	1138	1.5553908680952382	1.0
1139	1.0	0.9610794	1139	1.5722175033333332	1.0
1140	1.0	1.43349049	1140	1.5452408599999998	1.0
1141	1.0	1.64664066	1141	1.5183391223809524	0.9619047619047618
1142	1.0	1.30015716	1142	1.5351657576190476	0.9238095238095237
1143	1.0	2.0	1143	1.5351657576190476	0.9238095238095237
1144	1.0	1.09441274	1144	1.4755668885714286	0.9238095238095237
1145	1.0	1.43349049	1145	1.428666431904762	0.9238095238095237
1146	1.0	2.0	1146	1.4603069104761903	0.9238095238095237
1147	1.0	2.0	1147	1.487283553809524	0.9238095238095237
1148	1.0	2.0	1148	1.4974335619047618	0.9238095238095237
1149	1.0	2.0	1149	1.4974335619047618	0.9238095238095237
1150	1.0	1.43349049	1150	1.5469059714285713	0.9238095238095237
1151	0.2	1.08170417	1151	1.530154241904762	0.9238095238095237
1152	0.2	2.0	1152	1.5200042338095239	0.9238095238095237
1153	1.0	1.64664066	1153	1.513490048095238	0.9238095238095237
1154	1.0	0.39506441	1154	1.4865134047619049	0.9238095238095237
1155	1.0	0.66173107	1155	1.5128099723809523	0.9238095238095237
1156	1.0	1.43349049	1156	1.5064607661904763	0.9238095238095237
1157	1.0	2.0	1157	1.4633375633333334	0.9238095238095237
1158	1.0	1.64664066	1158	1.3828860266666667	0.9238095238095237
1159	1.0	1.27807191	1159	1.3660593914285715	0.9238095238095237
1160	1.0	2.0	1160	1.3492327561904762	0.9238095238095237
1161	1.0	1.08170417	1161	1.3762093995238096	0.9238095238095237
1162	1.0	1.43349049	1162	1.4031111371428573	0.9619047619047618
1163	1.0	1.16335926	1163	1.368733609047619	1.0
1164	1.0	1.43349049	1164	1.368733609047619	1.0
1165	1.0	1.64664066	1165	1.405319078095238	1.0
1166	1.0	1.30015716	1166	1.405319078095238	1.0
1167	1.0	1.09441274	1167	1.398969871904762	1.0
1168	1.0	0.31051773	1168	1.3719932285714287	1.0
1169	1.0	1.64664066	1169	1.3618432204761906	1.0
1170	1.0	1.64664066	1170	1.3793941133333334	1.0
1171	1.0	2.0	1171	1.35241747	1.0
1172	1.0	1.64664066	1172	1.3617683147619049	1.0
1173	1.0	1.27807191	1173	1.3887449580952382	1.0
1174	1.0	1.64664066	1174	1.40160835	1.0
1175	1.0	1.16335926	1175	1.4285849933333334	1.0
1176	1.0	0.66173107	1176	1.4172367342857144	0.9968253966666667
1177	1.0	1.30015716	1177	1.4223876895238097	0.9936507933333333
1178	1.0	1.43349049	1178	1.4655108923809526	0.9936507933333333
1179	1.0	1.43349049	1179	1.49077488	0.9936507933333333
1180	1.0	1.64664066	1180	1.4644783123809524	0.9936507933333333
1181	1.0	1.43349049	1181	1.4318325380952384	0.9936507933333333
1182	1.0	1.27807191	1182	1.370544250952381	0.99047619
1183	1.0	2.0	1183	1.334832438095238	0.99047619
1184	1.0	1.43349049	1184	1.3523833309523812	0.99047619
1185	1.0	2.0	1185	1.352383330952381	0.99047619
1186	0.93333333	1.40832722	1186	1.3459876238095236	0.99047619
1187	0.93333333	1.40832722	1187	1.4097147157142857	0.99047619
1188	1.0	2.0	1188	1.4262139299999999	0.99047619
1189	1.0	0.84106147	1189	1.4198647238095237	0.99047619
1190	1.0	1.09441274	1190	1.4468413671428573	0.99047619
1191	1.0	0.9610794	1191	1.4636680023809523	0.99047619
1192	0.93333333	0.71294597	1192	1.4906446457142857	0.99047619
1193	1.0	0.89669259	1193	1.5250221738095238	0.99047619
1194	1.0	1.64664066	1194	1.5081955385714285	0.99047619
1195	1.0	1.64664066	1195	1.5183455466666669	0.99047619
1196	1.0	1.02904941	1196	1.4592052595238096	0.99047619
1197	1.0	2.0	1197	1.4207334285714286	0.9936507933333333
1198	1.0	1.64664066	1198	1.4320816876190476	0.9968253966666667
1199	1.0	1.30015716	1199	1.4152550523809524	0.9968253966666667
1200	1.0	2.0	1200	1.4306025661904762	0.9968253966666667
1201	1.0	2.0	1201	1.439348240952381	0.9968253966666667
1202	1.0	2.0	1202	1.4489806152380953	0.9968253966666667
1203	1.0	2.0	1203	1.4489978228571427	1.0
1204	1.0	1.64664066	1204	1.4682104214285714	1.0
1205	1.0	1.64664066	1205	1.4682104214285714	1.0
1206	1.0	0.75805397	1206	1.4682104214285714	1.0
1207	1.0	0.60041877	1207	1.4976195285714287	1.0
1208	1.0	1.64664066	1208	1.4807928933333334	1.0
1209	1.0	1.64664066	1209	1.4632420004761904	1.0
1210	1.0	1.16335926	1210	1.4379507280952382	1.0
1211	1.0	1.27807191	1211	1.4193200823809524	0.9936507938095238
1212	1.0	1.16335926	1212	1.3719044895238095	0.9873015876190477
1213	1.0	0.71330733	1213	1.324285441904762	0.9841269842857143
1214	1.0	1.30015716	1214	1.2973087985714287	0.9841269842857143
1215	1.0	1.64664066	1215	1.239020849047619	0.980952380952381
1216	1.0	1.64664066	1216	1.239020849047619	0.980952380952381
1217	1.0	1.64664066	1217	1.2981611361904764	0.980952380952381
1218	1.0	1.64664066	1218	1.3479812261904762	0.980952380952381
1219	1.0	1.27807191	1219	1.3216846585714286	0.980952380952381
1220	1.0	0.76904044	1220	1.3216846585714286	0.980952380952381
1221	0.86666667	1.60875644	1221	1.3140584257142858	0.980952380952381
1222	0.86666667	1.00427255	1222	1.3214593104761905	0.980952380952381
1223	0.93333333	1.0	1223	1.327973496190476	0.980952380952381
1224	1.0	1.43349049	1224	1.3548670476190476	0.980952380952381
1225	0.93333333	0.42259372	1225	1.3612162538095238	0.980952380952381
1226	1.0	1.64664066	1226	1.3612162538095238	0.980952380952381
1227	1.0	2.0	1227	1.378042889047619	0.980952380952381
1228	1.0	1.64664066	1228	1.328222799047619	0.980952380952381
1229	1.0	1.09441274	1229	1.3019262314285716	0.980952380952381
1230	1.0	1.64664066	1230	1.2708142657142858	0.980952380952381
1231	1.0	1.00320837	1231	1.2950538595238097	0.980952380952381
1232	1.0	1.43349049	1232	1.2443242785714286	0.9873015871428572
1233	1.0	1.30015716	1233	1.2415978914285715	0.9936507933333333
1234	1.0	1.27807191	1234	1.241750670952381	0.9968253966666667
1235	1.0	1.43349049	1235	1.24055242	0.9936507933333333
1236	1.0	1.64664066	1236	1.2886903614285716	0.9968253966666667
1237	1.0	2.0	1237	1.2721911471428573	0.9968253966666667
1238	1.0	0.60041877	1238	1.245214503809524	0.9968253966666667
1239	1.0	1.09441274	1239	1.262041139047619	0.9968253966666667
1240	1.0	0.62472063	1240	1.2883377066666666	0.9968253966666667
1241	1.0	1.27807191	1241	1.2718384923809525	0.9968253966666667
1242	1.0	0.54343524	1242	1.3193047604761905	0.9904761904761905
1243	1.0	0.94701842	1243	1.2836947138095238	0.9841269842857142
1244	1.0	1.00320837	1244	1.3170205633333334	0.977777778095238
1245	0.93333333	1.40832722	1245	1.3327674457142857	0.9714285719047618
1246	1.0	1.43349049	1246	1.3411134433333334	0.9650793657142858
1247	1.0	1.30015716	1247	1.266592658095238	0.9555555561904763
1248	1.0	1.43349049	1248	1.2396160147619046	0.9555555561904763
1249	1.0	2.0	1249	1.2718852119047621	0.9555555561904763
1250	1.0	1.64664066	1250	1.2880317714285714	0.9555555561904763
1251	1.0	1.30015716	1251	1.33669463	0.9555555561904763
1252	0.86666667	2.0	1252	1.3377463085714285	0.9555555561904763
1253	0.86666667	0.68567951	1253	1.3416170414285715	0.9555555561904763
1254	0.86666667	2.0	1254	1.3917590214285713	0.9523809528571429
1255	0.86666667	1.60875644	1255	1.4392252895238096	0.9523809528571429
1256	0.86666667	1.60875644	1256	1.4392252895238096	0.9523809528571429
1257	0.8	0.08170417	1257	1.4380270385714287	0.9492063495238096
1258	1.0	1.43349049	1258	1.3986750352380954	0.9428571433333333
1259	1.0	1.27807191	1259	1.3516226423809523	0.9428571433333333
1260	1.0	1.43349049	1260	1.2837366804761905	0.9428571433333333
1261	1.0	1.64664066	1261	1.2661857876190479	0.9428571433333333
1262	1.0	1.30015716	1262	1.2190601004761905	0.9428571433333333
1263	1.0	0.62472063	1263	1.2022334652380953	0.9492063495238094
1264	0.93333333	2.0	1264	1.24799352	0.9555555557142857
1265	1.0	2.0	1265	1.24799352	0.9619047619047618
1266	0.93333333	1.40832722	1266	1.223500962857143	0.968253968095238
1267	0.93333333	1.40832722	1267	1.1835144866666667	0.9746031742857142
1268	0.86666667	0.47376509	1268	1.1900077614285716	0.9841269838095237
1269	1.0	0.44539024	1269	1.1707486623809524	0.9841269838095237
1270	1.0	0.5743948	1270	1.185420626190476	0.9746031742857142
1271	1.0	1.27807191	1271	1.1647782219047618	0.9333333328571427
1272	1.0	0.31051773	1272	1.131462877142857	0.9333333328571427
1273	1.0	1.64664066	1273	1.1479620914285715	0.9333333328571427
1274	1.0	1.64664066	1274	1.2134515852380954	0.9333333328571427
1275	1.0	2.0	1275	1.2134515852380954	0.936507936190476
1276	1.0	1.09441274	1276	1.179074057142857	0.936507936190476
1277	1.0	0.76904044	1277	1.1371726533333333	0.9396825395238094
1278	1.0	0.21806294	1278	1.132021698095238	0.9428571428571427
1279	1.0	1.02904941	1279	1.160971178095238	0.949206349047619
1280	0.8	1.58618315	1280	1.2350002142857144	0.949206349047619
1281	0.13333333	1.0	1281	1.286059540952381	0.949206349047619
1282	1.0	0.94701842	1282	1.2773138661904762	0.949206349047619
1283	1.0	1.64664066	1283	1.2896952457142858	0.949206349047619
1284	1.0	2.0	1284	1.2519928138095238	0.9428571428571428
1285	1.0	2.0	1285	1.251141719047619	0.9396825395238095
1286	1.0	1.27807191	1286	1.2229668247619048	0.9365079361904762
1287	1.0	0.52839774	1287	1.2311124123809525	0.9333333328571429
1288	1.0	1.30015716	1288	1.2720518042857143	0.9301587295238095
1289	1.0	1.08170417	1289	1.33922822	0.9269841261904762
1290	1.0	2.0	1290	1.3173729542857142	0.9238095228571429
1291	1.0	1.64664066	1291	1.2714221619047619	0.930158729047619
1292	1.0	1.09441274	1292	1.3022145742857145	0.9714285704761905
1293	1.0	0.5705267	1293	1.3092333514285717	0.9714285704761905
1294	0.86666667	0.85488959	1294	1.2862199514285715	0.9714285704761905
1295	0.93333333	1.62876767	1295	1.2693933161904762	0.9714285704761905
1296	0.93333333	1.40832722	1296	1.2693933161904762	0.9714285704761905
1297	0.93333333	1.26547008	1297	1.2767942009523812	0.9714285704761905
1298	0.93333333	1.62876767	1298	1.28668911	0.9682539671428572
1299	0.93333333	1.62876767	1299	1.265308538095238	0.9650793638095239
1300	0.93333333	0.57008883	1300	1.309036910952381	0.9619047604761904
1301	0.93333333	0.62121651	1301	1.2757110614285714	0.9619047604761904
1302	1.0	1.64664066	1302	1.2757110614285714	0.9619047604761904
1303	1.0	1.09441274	1303	1.283856649047619	0.9587301571428571
1304	1.0	1.16335926	1304	1.335100170952381	0.9587301571428571
1305	1.0	1.64664066	1305	1.360134848095238	0.9587301571428571
1306	1.0	2.0	1306	1.3591819323809524	0.9555555542857144
1307	1.0	1.43349049	1307	1.3873568266666667	0.9523809514285714
1308	0.93333333	0.73619083	1308	1.4223344419047619	0.9492063485714285
1309	0.93333333	0.85116515	1309	1.421381526190476	0.9460317457142857
1310	0.93333333	2.0	1310	1.3914402085714286	0.9079365076190475
1311	1.0	1.30015716	1311	1.4595312166666667	0.8698412695238095
1312	1.0	1.64664066	1312	1.4865552819047618	0.8634920633333333
1313	0.93333333	1.26547008	1313	1.469004389047619	0.8634920633333333
1314	1.0	1.64664066	1314	1.5121275919047619	0.8634920633333333
1315	0.86666667	1.38061781	1315	1.5186417776190477	0.8634920633333333
1316	0.86666667	1.60875644	1316	1.4892326704761905	0.8634920633333333
1317	0.86666667	2.0	1317	1.4548551423809524	0.8634920633333333
1318	0.86666667	2.0	1318	1.4485059361904762	0.8634920633333333
1319	0.86666667	1.60875644	1319	1.49186069	0.8666666666666666
1320	0.13333333	1.0	1320	1.5297404761904763	0.86984127
1321	0.13333333	2.0	1321	1.483504733809524	0.8730158733333333
1322	0.8	1.18872188	1322	1.4898539400000002	0.8730158733333333
1323	1.0	1.27807191	1323	1.4898539400000002	0.8730158733333333
1324	1.0	2.0	1324	1.4811031823809526	0.8761904766666666
1325	1.0	1.30015716	1325	1.464603968095238	0.8761904766666666
1326	1.0	1.02904941	1326	1.494098358095238	0.8825396828571428
1327	1.0	1.27807191	1327	1.5127290038095238	0.86984127
1328	1.0	1.30015716	1328	1.4651099561904761	0.873015872857143
1329	1.0	1.64664066	1329	1.4036008133333335	0.8761904757142858
1330	1.0	1.64664066	1330	1.422231459047619	0.882539681904762
1331	1.0	1.02904941	1331	1.4530238714285715	0.9238095233333334
1332	1.0	1.43349049	1332	1.4248489771428572	0.9619047614285715
1333	1.0	1.64664066	1333	1.4162782085714287	0.9650793647619048
1334	1.0	1.08170417	1334	1.3880690466666668	0.9587301585714285
1335	1.0	1.30015716	1335	1.3418333042857142	0.9587301585714285
